id,window_id,asset,placed,seconds_to_close,bid,distance,reason,pre_data,timestamp
669,fifteen_min_KXETH15M-26MAR082045,eth,0,24.0,0,13.0425,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1953.4, ""spot_coinbase"": 1953.685, ""distance_kraken"": 12.900000000000091, ""distance_coinbase"": 13.184999999999945}",1773017077.44602
670,fifteen_min_KXSOL15M-26MAR082045,sol,0,23.0,0,0.450700000000012,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.59, ""spot_coinbase"": 82.555, ""distance_kraken"": 0.46820000000001016, ""distance_coinbase"": 0.4332000000000136}",1773017078.5207
671,fifteen_min_KXXRP15M-26MAR082045,xrp,0,22.0,0,0.00480500000000006,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.35166, ""spot_coinbase"": 1.35195, ""distance_kraken"": 0.0046600000000001085, ""distance_coinbase"": 0.00495000000000001}",1773017079.25202
672,fifteen_min_KXBTC15M-26MAR082045,btc,0,20.0,0,274.322499999995,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66399.7, ""spot_coinbase"": 66404.325, ""distance_kraken"": 272.00999999999476, ""distance_coinbase"": 276.63499999999476}",1773017080.92082
673,fifteen_min_KXETH15M-26MAR082045,eth,0,20.0,0,12.9175,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1953.4, ""spot_coinbase"": 1953.435, ""distance_kraken"": 12.900000000000091, ""distance_coinbase"": 12.934999999999945}",1773017081.73464
674,fifteen_min_KXSOL15M-26MAR082045,sol,0,19.0,0,0.450700000000012,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.59, ""spot_coinbase"": 82.555, ""distance_kraken"": 0.46820000000001016, ""distance_coinbase"": 0.4332000000000136}",1773017082.97401
675,fifteen_min_KXXRP15M-26MAR082045,xrp,0,18.0,0,0.00508500000000012,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.35217, ""spot_coinbase"": 1.352, ""distance_kraken"": 0.005170000000000119, ""distance_coinbase"": 0.0050000000000001155}",1773017083.726
676,fifteen_min_KXBTC15M-26MAR082045,btc,0,16.0,0,274.372499999998,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66399.8, ""spot_coinbase"": 66404.325, ""distance_kraken"": 272.1100000000006, ""distance_coinbase"": 276.63499999999476}",1773017085.44808
677,fifteen_min_KXETH15M-26MAR082045,eth,0,15.0,0,12.9175,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1953.4, ""spot_coinbase"": 1953.435, ""distance_kraken"": 12.900000000000091, ""distance_coinbase"": 12.934999999999945}",1773017086.11822
678,fifteen_min_KXSOL15M-26MAR082045,sol,0,14.0,0,0.450700000000012,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.59, ""spot_coinbase"": 82.555, ""distance_kraken"": 0.46820000000001016, ""distance_coinbase"": 0.4332000000000136}",1773017086.76419
679,fifteen_min_KXXRP15M-26MAR082045,xrp,0,14.0,0,0.00506000000000006,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.35217, ""spot_coinbase"": 1.35195, ""distance_kraken"": 0.005170000000000119, ""distance_coinbase"": 0.00495000000000001}",1773017087.56881
680,fifteen_min_KXBTC15M-26MAR082045,btc,0,12.0,0,270.387499999997,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66409.1, ""spot_coinbase"": 66387.055, ""distance_kraken"": 281.4100000000035, ""distance_coinbase"": 259.3649999999907}",1773017089.31062
681,fifteen_min_KXETH15M-26MAR082045,eth,0,11.0,0,13.1474999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1953.86, ""spot_coinbase"": 1953.435, ""distance_kraken"": 13.3599999999999, ""distance_coinbase"": 12.934999999999945}",1773017090.30386
682,fifteen_min_KXSOL15M-26MAR082045,sol,0,10.0,0,0.450700000000012,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.59, ""spot_coinbase"": 82.555, ""distance_kraken"": 0.46820000000001016, ""distance_coinbase"": 0.4332000000000136}",1773017090.96925
683,fifteen_min_KXXRP15M-26MAR082045,xrp,0,10.0,0,0.00506000000000006,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.35217, ""spot_coinbase"": 1.35195, ""distance_kraken"": 0.005170000000000119, ""distance_coinbase"": 0.00495000000000001}",1773017091.79717
684,fifteen_min_KXBTC15M-26MAR082045,btc,0,8.0,0,276.837499999994,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66422.0, ""spot_coinbase"": 66387.055, ""distance_kraken"": 294.3099999999977, ""distance_coinbase"": 259.3649999999907}",1773017093.5046
685,fifteen_min_KXETH15M-26MAR082045,eth,0,7.0,0,13.8625,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1954.85, ""spot_coinbase"": 1953.875, ""distance_kraken"": 14.349999999999909, ""distance_coinbase"": 13.375}",1773017094.19642
686,fifteen_min_KXSOL15M-26MAR082045,sol,0,6.0,0,0.443200000000004,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.61, ""spot_coinbase"": 82.52, ""distance_kraken"": 0.4882000000000062, ""distance_coinbase"": 0.3982000000000028}",1773017095.42936
687,fifteen_min_KXXRP15M-26MAR082045,xrp,0,5.0,0,0.00506000000000006,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.35217, ""spot_coinbase"": 1.35195, ""distance_kraken"": 0.005170000000000119, ""distance_coinbase"": 0.00495000000000001}",1773017096.11995
688,fifteen_min_KXBTC15M-26MAR082045,btc,0,3.0,0,276.837499999994,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66422.0, ""spot_coinbase"": 66387.055, ""distance_kraken"": 294.3099999999977, ""distance_coinbase"": 259.3649999999907}",1773017097.83898
689,fifteen_min_KXETH15M-26MAR082045,eth,0,3.0,0,13.6424999999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1954.85, ""spot_coinbase"": 1953.435, ""distance_kraken"": 14.349999999999909, ""distance_coinbase"": 12.934999999999945}",1773017098.63355
690,fifteen_min_KXSOL15M-26MAR082045,sol,0,2.0,0,0.488200000000006,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 82.65, ""spot_coinbase"": 82.57, ""distance_kraken"": 0.5282000000000124, ""distance_coinbase"": 0.44819999999999993}",1773017099.28306
691,fifteen_min_KXXRP15M-26MAR082045,xrp,0,1.0,0,0.00541500000000006,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.35288, ""spot_coinbase"": 1.35195, ""distance_kraken"": 0.005880000000000107, ""distance_coinbase"": 0.00495000000000001}",1773017099.93243
692,fifteen_min_KXXRP15M-26MAR082100,xrp,1,75.0,98,0.0030650000000001,intent_fired,"{""quote"": {""yes_bid"": 1, ""yes_ask"": 2, ""no_bid"": 98, ""no_ask"": 99}, ""spot_kraken"": 1.34937, ""spot_coinbase"": 1.3493, ""distance_kraken"": 0.003030000000000088, ""distance_coinbase"": 0.0031000000000001027}",1773017926.38376
693,fifteen_min_KXBTC15M-26MAR082100,btc,0,73.0,72,36.4524999999994,low_distance,"{""quote"": {""yes_bid"": 27, ""yes_ask"": 28, ""no_bid"": 72, ""no_ask"": 73}, ""spot_kraken"": 66391.9, ""spot_coinbase"": 66372.695, ""distance_kraken"": 26.85000000000582, ""distance_coinbase"": 46.054999999993015}",1773017928.47865
694,fifteen_min_KXETH15M-26MAR082100,eth,1,72.0,97,2.76750000000004,intent_fired,"{""quote"": {""yes_bid"": 1, ""yes_ask"": 3, ""no_bid"": 97, ""no_ask"": 99}, ""spot_kraken"": 1951.61, ""spot_coinbase"": 1951.355, ""distance_kraken"": 2.6400000000001, ""distance_coinbase"": 2.894999999999982}",1773017929.4201
695,fifteen_min_KXSOL15M-26MAR082100,sol,1,71.0,98,0.194200000000002,intent_fired,"{""quote"": {""yes_bid"": 1, ""yes_ask"": 2, ""no_bid"": 98, ""no_ask"": 99}, ""spot_kraken"": 82.42, ""spot_coinbase"": 82.35, ""distance_kraken"": 0.15919999999999845, ""distance_coinbase"": 0.22920000000000584}",1773017930.53642
696,fifteen_min_KXXRP15M-26MAR082100,xrp,1,70.0,98,0.0030650000000001,intent_fired,"{""quote"": {""yes_bid"": 1, ""yes_ask"": 2, ""no_bid"": 98, ""no_ask"": 99}, ""spot_kraken"": 1.34937, ""spot_coinbase"": 1.3493, ""distance_kraken"": 0.003030000000000088, ""distance_coinbase"": 0.0031000000000001027}",1773017931.95682
697,fifteen_min_KXBTC15M-26MAR082100,btc,0,67.0,74,34.5925000000061,low_distance,"{""quote"": {""yes_bid"": 25, ""yes_ask"": 26, ""no_bid"": 74, ""no_ask"": 75}, ""spot_kraken"": 66391.9, ""spot_coinbase"": 66376.415, ""distance_kraken"": 26.85000000000582, ""distance_coinbase"": 42.3350000000064}",1773017933.84675
698,fifteen_min_KXETH15M-26MAR082100,eth,1,67.0,98,2.52250000000004,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 2, ""no_bid"": 98, ""no_ask"": 0}, ""spot_kraken"": 1952.1, ""spot_coinbase"": 1951.355, ""distance_kraken"": 2.150000000000091, ""distance_coinbase"": 2.894999999999982}",1773017934.67243
699,fifteen_min_KXSOL15M-26MAR082100,sol,1,66.0,98,0.194200000000002,intent_fired,"{""quote"": {""yes_bid"": 1, ""yes_ask"": 2, ""no_bid"": 98, ""no_ask"": 99}, ""spot_kraken"": 82.42, ""spot_coinbase"": 82.35, ""distance_kraken"": 0.15919999999999845, ""distance_coinbase"": 0.22920000000000584}",1773017935.69141
700,fifteen_min_KXXRP15M-26MAR082100,xrp,1,65.0,98,0.0030650000000001,intent_fired,"{""quote"": {""yes_bid"": 1, ""yes_ask"": 2, ""no_bid"": 98, ""no_ask"": 99}, ""spot_kraken"": 1.34937, ""spot_coinbase"": 1.3493, ""distance_kraken"": 0.003030000000000088, ""distance_coinbase"": 0.0031000000000001027}",1773017936.80546
701,fifteen_min_KXBTC15M-26MAR082100,btc,0,63.0,69,34.5925000000061,low_distance,"{""quote"": {""yes_bid"": 30, ""yes_ask"": 31, ""no_bid"": 69, ""no_ask"": 70}, ""spot_kraken"": 66391.9, ""spot_coinbase"": 66376.415, ""distance_kraken"": 26.85000000000582, ""distance_coinbase"": 42.3350000000064}",1773017938.82279
702,fifteen_min_KXETH15M-26MAR082100,eth,1,62.0,99,2.60249999999996,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.94, ""spot_coinbase"": 1951.355, ""distance_kraken"": 2.3099999999999454, ""distance_coinbase"": 2.894999999999982}",1773017940.03828
703,fifteen_min_KXSOL15M-26MAR082100,sol,1,60.0,99,0.169199999999996,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.42, ""spot_coinbase"": 82.4, ""distance_kraken"": 0.15919999999999845, ""distance_coinbase"": 0.17919999999999447}",1773017941.17729
704,fifteen_min_KXXRP15M-26MAR082100,xrp,0,59.0,99,0.00291500000000011,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34937, ""spot_coinbase"": 1.3496, ""distance_kraken"": 0.003030000000000088, ""distance_coinbase"": 0.0028000000000001357}",1773017942.44358
705,fifteen_min_KXBTC15M-26MAR082100,btc,0,57.0,82,20.3174999999974,low_distance,"{""quote"": {""yes_bid"": 17, ""yes_ask"": 18, ""no_bid"": 82, ""no_ask"": 83}, ""spot_kraken"": 66392.0, ""spot_coinbase"": 66404.865, ""distance_kraken"": 26.75, ""distance_coinbase"": 13.884999999994761}",1773017944.23984
706,fifteen_min_KXETH15M-26MAR082100,eth,0,56.0,99,2.10500000000002,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.94, ""spot_coinbase"": 1952.35, ""distance_kraken"": 2.3099999999999454, ""distance_coinbase"": 1.900000000000091}",1773017945.10615
707,fifteen_min_KXSOL15M-26MAR082100,sol,1,55.0,99,0.184199999999997,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.39, ""spot_coinbase"": 82.4, ""distance_kraken"": 0.1891999999999996, ""distance_coinbase"": 0.17919999999999447}",1773017945.80625
708,fifteen_min_KXXRP15M-26MAR082100,xrp,0,55.0,99,0.0022350000000001,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.35058, ""spot_coinbase"": 1.34975, ""distance_kraken"": 0.0018200000000001548, ""distance_coinbase"": 0.002650000000000041}",1773017946.89849
709,fifteen_min_KXBTC15M-26MAR082100,btc,0,53.0,85,20.3174999999974,low_distance,"{""quote"": {""yes_bid"": 13, ""yes_ask"": 15, ""no_bid"": 85, ""no_ask"": 87}, ""spot_kraken"": 66392.0, ""spot_coinbase"": 66404.865, ""distance_kraken"": 26.75, ""distance_coinbase"": 13.884999999994761}",1773017948.57608
710,fifteen_min_KXETH15M-26MAR082100,eth,0,52.0,99,2.10500000000002,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.94, ""spot_coinbase"": 1952.35, ""distance_kraken"": 2.3099999999999454, ""distance_coinbase"": 1.900000000000091}",1773017949.25764
711,fifteen_min_KXSOL15M-26MAR082100,sol,1,51.0,99,0.184199999999997,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.39, ""spot_coinbase"": 82.4, ""distance_kraken"": 0.1891999999999996, ""distance_coinbase"": 0.17919999999999447}",1773017949.86794
712,fifteen_min_KXXRP15M-26MAR082100,xrp,0,51.0,99,0.0022350000000001,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.35058, ""spot_coinbase"": 1.34975, ""distance_kraken"": 0.0018200000000001548, ""distance_coinbase"": 0.002650000000000041}",1773017950.89331
713,fifteen_min_KXBTC15M-26MAR082100,btc,0,49.0,94,20.3675000000003,low_distance,"{""quote"": {""yes_bid"": 5, ""yes_ask"": 6, ""no_bid"": 94, ""no_ask"": 95}, ""spot_kraken"": 66391.9, ""spot_coinbase"": 66404.865, ""distance_kraken"": 26.85000000000582, ""distance_coinbase"": 13.884999999994761}",1773017952.75021
714,fifteen_min_KXETH15M-26MAR082100,eth,0,48.0,99,2.47250000000008,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.59, ""spot_coinbase"": 1951.965, ""distance_kraken"": 2.660000000000082, ""distance_coinbase"": 2.285000000000082}",1773017953.85081
715,fifteen_min_KXSOL15M-26MAR082100,sol,1,47.0,99,0.191699999999997,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.39, ""spot_coinbase"": 82.385, ""distance_kraken"": 0.1891999999999996, ""distance_coinbase"": 0.19419999999999504}",1773017954.9716
716,fifteen_min_KXXRP15M-26MAR082100,xrp,0,46.0,99,0.0022350000000001,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.35058, ""spot_coinbase"": 1.34975, ""distance_kraken"": 0.0018200000000001548, ""distance_coinbase"": 0.002650000000000041}",1773017955.84608
717,fifteen_min_KXBTC15M-26MAR082100,btc,0,44.0,94,28.4774999999936,low_distance,"{""quote"": {""yes_bid"": 4, ""yes_ask"": 6, ""no_bid"": 94, ""no_ask"": 96}, ""spot_kraken"": 66383.6, ""spot_coinbase"": 66396.945, ""distance_kraken"": 35.14999999999418, ""distance_coinbase"": 21.804999999993015}",1773017957.52127
718,fifteen_min_KXETH15M-26MAR082100,eth,1,43.0,99,2.505,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.59, ""spot_coinbase"": 1951.9, ""distance_kraken"": 2.660000000000082, ""distance_coinbase"": 2.349999999999909}",1773017958.32859
719,fifteen_min_KXSOL15M-26MAR082100,sol,1,42.0,99,0.184199999999997,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.39, ""spot_coinbase"": 82.4, ""distance_kraken"": 0.1891999999999996, ""distance_coinbase"": 0.17919999999999447}",1773017959.19238
720,fifteen_min_KXXRP15M-26MAR082100,xrp,0,41.0,99,0.002695,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34966, ""spot_coinbase"": 1.34975, ""distance_kraken"": 0.0027399999999999647, ""distance_coinbase"": 0.002650000000000041}",1773017959.97184
721,fifteen_min_KXBTC15M-26MAR082100,btc,0,40.0,99,30.9474999999948,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66383.6, ""spot_coinbase"": 66392.005, ""distance_kraken"": 35.14999999999418, ""distance_coinbase"": 26.744999999995343}",1773017961.64307
722,fifteen_min_KXETH15M-26MAR082100,eth,0,39.0,99,2.47250000000008,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.59, ""spot_coinbase"": 1951.965, ""distance_kraken"": 2.660000000000082, ""distance_coinbase"": 2.285000000000082}",1773017962.77826
723,fifteen_min_KXSOL15M-26MAR082100,sol,1,38.0,99,0.206699999999998,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.36, ""spot_coinbase"": 82.385, ""distance_kraken"": 0.21920000000000073, ""distance_coinbase"": 0.19419999999999504}",1773017964.00323
724,fifteen_min_KXXRP15M-26MAR082100,xrp,0,36.0,99,0.00270000000000004,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34965, ""spot_coinbase"": 1.34975, ""distance_kraken"": 0.00275000000000003, ""distance_coinbase"": 0.002650000000000041}",1773017964.85016
725,fifteen_min_KXBTC15M-26MAR082100,btc,0,35.0,99,30.9474999999948,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66383.6, ""spot_coinbase"": 66392.005, ""distance_kraken"": 35.14999999999418, ""distance_coinbase"": 26.744999999995343}",1773017966.60161
726,fifteen_min_KXETH15M-26MAR082100,eth,1,34.0,99,2.505,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.59, ""spot_coinbase"": 1951.9, ""distance_kraken"": 2.660000000000082, ""distance_coinbase"": 2.349999999999909}",1773017967.56423
727,fifteen_min_KXSOL15M-26MAR082100,sol,1,33.0,99,0.2117,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.36, ""spot_coinbase"": 82.375, ""distance_kraken"": 0.21920000000000073, ""distance_coinbase"": 0.20420000000000016}",1773017968.25954
728,fifteen_min_KXXRP15M-26MAR082100,xrp,0,32.0,99,0.00280000000000002,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34965, ""spot_coinbase"": 1.34955, ""distance_kraken"": 0.00275000000000003, ""distance_coinbase"": 0.002850000000000019}",1773017969.12576
729,fifteen_min_KXBTC15M-26MAR082100,btc,0,30.0,99,30.9974999999977,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66383.5, ""spot_coinbase"": 66392.005, ""distance_kraken"": 35.25, ""distance_coinbase"": 26.744999999995343}",1773017970.82349
730,fifteen_min_KXETH15M-26MAR082100,eth,1,30.0,99,2.505,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.59, ""spot_coinbase"": 1951.9, ""distance_kraken"": 2.660000000000082, ""distance_coinbase"": 2.349999999999909}",1773017971.65133
731,fifteen_min_KXSOL15M-26MAR082100,sol,1,29.0,99,0.206699999999998,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.37, ""spot_coinbase"": 82.375, ""distance_kraken"": 0.2091999999999956, ""distance_coinbase"": 0.20420000000000016}",1773017972.51734
732,fifteen_min_KXXRP15M-26MAR082100,xrp,0,28.0,99,0.00280000000000002,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34965, ""spot_coinbase"": 1.34955, ""distance_kraken"": 0.00275000000000003, ""distance_coinbase"": 0.002850000000000019}",1773017973.42522
733,fifteen_min_KXBTC15M-26MAR082100,btc,0,26.0,99,39.5699999999997,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66383.5, ""spot_coinbase"": 66374.86, ""distance_kraken"": 35.25, ""distance_coinbase"": 43.88999999999942}",1773017975.25594
734,fifteen_min_KXETH15M-26MAR082100,eth,1,25.0,99,2.96000000000004,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1951.59, ""spot_coinbase"": 1950.99, ""distance_kraken"": 2.660000000000082, ""distance_coinbase"": 3.259999999999991}",1773017975.8898
735,fifteen_min_KXSOL15M-26MAR082100,sol,1,25.0,99,0.214199999999998,intent_fired,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 82.37, ""spot_coinbase"": 82.36, ""distance_kraken"": 0.2091999999999956, ""distance_coinbase"": 0.21920000000000073}",1773017976.54408
736,fifteen_min_KXXRP15M-26MAR082100,xrp,0,24.0,99,0.00280000000000002,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 1.34965, ""spot_coinbase"": 1.34955, ""distance_kraken"": 0.00275000000000003, ""distance_coinbase"": 0.002850000000000019}",1773017977.55796
737,fifteen_min_KXBTC15M-26MAR082100,btc,0,22.0,99,39.5699999999997,low_distance,"{""quote"": {""yes_bid"": 0, ""yes_ask"": 1, ""no_bid"": 99, ""no_ask"": 0}, ""spot_kraken"": 66383.5, ""spot_coinbase"": 66374.86, ""distance_kraken"": 35.25, ""distance_coinbase"": 43.88999999999942}",1773017979.47423
